Struman List Rating Data,,,,,,,,
Structure Type : Bridge,,,,,,,,
,,,,,,,,
Structure Number,Structure Name,Structure Type,Inspection Date,Inspection Item,Position,D,E,R
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,15. Bearings,P1,X,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,15. Bearings,P2,X,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,15. Bearings,A1,X,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,15. Bearings,A2,X,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,16. Support Drainage,P1,X,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,16. Support Drainage,P2,X,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,16. Support Drainage,A1,X,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,16. Support Drainage,A2,X,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,17. Expansion Joints,P1,0,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,17. Expansion Joints,P2,0,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,17. Expansion Joints,A1,0,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,17. Expansion Joints,A2,0,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,18. Longitudinal Members,S1,X,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,18. Longitudinal Members,S2,X,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,18. Longitudinal Members,S3,X,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,19. Transverse Members,S1,X,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,19. Transverse Members,S2,X,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,19. Transverse Members,S3,X,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,20. Decks and Slabs,S1,0,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,20. Decks and Slabs,S2,0,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,20. Decks and Slabs,S3,0,0,0
D1017_01N_B2413,D1017-02,Bridge,10/10/2012,21. Miscellaneous Items,G0,X,0,0
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,01. Approach Embankment,A1,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,01. Approach Embankment,A2,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,02. Guardrail,G0,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,03. Waterway,G0,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,04. Approach Embankment Protection Works,A1,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,04. Approach Embankment Protection Works,A2,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,05. Abutment Foundations,A1,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,05. Abutment Foundations,A2,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,06. Abutments,A1,2,1,2
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,06. Abutments,A2,2,1,2
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,07. Wing/ Retaining Walls,A1,2,1,2
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,07. Wing/ Retaining Walls,A2,2,1,2
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,08. Surfacing,G0,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,09. Superstructure Drainage,G0,2,4,1
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,10. Kerbs / Sidewalks,G0,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,11. Parapet,G0,2,1,2
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,12. Pier Protection Works,P1,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,12. Pier Protection Works,P2,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,13. Pier Foundations,P1,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,13. Pier Foundations,P2,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,14. Piers & Columns,P1,2,1,2
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,14. Piers & Columns,P2,2,1,2
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,15. Bearings,P1,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,15. Bearings,P2,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,15. Bearings,A1,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,15. Bearings,A2,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,16. Support Drainage,P1,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,16. Support Drainage,P2,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,16. Support Drainage,A1,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,16. Support Drainage,A2,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,17. Expansion Joints,P1,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,17. Expansion Joints,P2,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,17. Expansion Joints,A1,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,17. Expansion Joints,A2,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,18. Longitudinal Members,S1,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,18. Longitudinal Members,S2,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,18. Longitudinal Members,S3,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,19. Transverse Members,S1,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,19. Transverse Members,S2,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,19. Transverse Members,S3,X,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,20. Decks and Slabs,S1,2,1,2
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,20. Decks and Slabs,S2,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,20. Decks and Slabs,S3,0,,
D1017_01N_B2413,D1017-02,Bridge,09/05/2016,21. Miscellaneous Items,G0,0,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,01. Approach Embankment,A1,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,01. Approach Embankment,A2,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,02. Guardrail,G0,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,03. Waterway,G0,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,04. Approach Embankment Protection Works,A1,X,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,04. Approach Embankment Protection Works,A2,X,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,05. Abutment Foundations,A1,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,05. Abutment Foundations,A2,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,06. Abutments,A1,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,06. Abutments,A2,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,07. Wing/ Retaining Walls,A1,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,07. Wing/ Retaining Walls,A2,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,08. Surfacing,G0,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,09. Superstructure Drainage,G0,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,10. Kerbs / Sidewalks,G0,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,11. Parapet,G0,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,15. Bearings,A1,X,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,15. Bearings,A2,X,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,16. Support Drainage,A1,X,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,16. Support Drainage,A2,X,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,17. Expansion Joints,A1,3,4,2
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,17. Expansion Joints,A2,3,4,2
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,18. Longitudinal Members,S1,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,19. Transverse Members,S1,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,20. Decks and Slabs,S1,0,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,09/11/2012,21. Miscellaneous Items,G0,X,0,0
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,01. Approach Embankment,A1,0,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,01. Approach Embankment,A2,0,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,02. Guardrail,G0,4,3,3
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,03. Waterway,G0,0,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,04. Approach Embankment Protection Works,A1,X,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,04. Approach Embankment Protection Works,A2,X,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,05. Abutment Foundations,A1,0,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,05. Abutment Foundations,A2,0,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,06. Abutments,A1,1,1,1
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,06. Abutments,A2,1,1,1
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,07. Wing/ Retaining Walls,A1,X,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,07. Wing/ Retaining Walls,A2,X,,1
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,08. Surfacing,G0,2,4,2
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,09. Superstructure Drainage,G0,2,4,1
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,10. Kerbs / Sidewalks,G0,0,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,11. Parapet,G0,2,2,2
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,15. Bearings,A1,X,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,15. Bearings,A2,X,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,16. Support Drainage,A1,X,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,16. Support Drainage,A2,X,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,17. Expansion Joints,A1,X,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,17. Expansion Joints,A2,X,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,18. Longitudinal Members,S1,2,2,2
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,19. Transverse Members,S1,1,1,1
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,20. Decks and Slabs,S1,0,,
D1027_01N_B1205,Cedar Road (D1027) over Klein Jukskei River,Bridge,27/06/2016,21. Miscellaneous Items,G0,2,1,1
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,01. Approach Embankment,A1,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,01. Approach Embankment,A2,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,02. Guardrail,G0,4,4,4
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,03. Waterway,G0,2,2,2
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,04. Approach Embankment Protection Works,A1,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,04. Approach Embankment Protection Works,A2,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,05. Abutment Foundations,A1,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,05. Abutment Foundations,A2,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,06. Abutments,A1,1,1,1
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,06. Abutments,A2,1,1,1
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,07. Wing/ Retaining Walls,A1,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,07. Wing/ Retaining Walls,A2,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,08. Surfacing,G0,X,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,09. Superstructure Drainage,G0,3,4,1
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,10. Kerbs / Sidewalks,G0,3,4,1
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,11. Parapet,G0,1,1,1
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,12. Pier Protection Works,P1,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,12. Pier Protection Works,P2,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,12. Pier Protection Works,P3,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,13. Pier Foundations,P1,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,13. Pier Foundations,P2,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,13. Pier Foundations,P3,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,14. Piers & Columns,P1,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,14. Piers & Columns,P2,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,14. Piers & Columns,P3,1,1,1
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,15. Bearings,P1,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,15. Bearings,P2,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,15. Bearings,P3,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,15. Bearings,A1,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,15. Bearings,A2,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,16. Support Drainage,P1,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,16. Support Drainage,P2,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,16. Support Drainage,P3,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,16. Support Drainage,A1,X,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,16. Support Drainage,A2,X,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,17. Expansion Joints,P1,2,3,2
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,17. Expansion Joints,P2,2,3,2
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,17. Expansion Joints,P3,2,3,2
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,17. Expansion Joints,A1,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,17. Expansion Joints,A2,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,18. Longitudinal Members,S1,X,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,18. Longitudinal Members,S2,X,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,18. Longitudinal Members,S3,X,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,18. Longitudinal Members,S4,X,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,19. Transverse Members,S1,X,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,19. Transverse Members,S2,X,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,19. Transverse Members,S3,X,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,19. Transverse Members,S4,X,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,20. Decks and Slabs,S1,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,20. Decks and Slabs,S2,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,20. Decks and Slabs,S3,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,20. Decks and Slabs,S4,0,0,0
D1113_01N_B4324,D1113-01,Bridge,09/10/2012,21. Miscellaneous Items,G0,X,0,0
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,01. Approach Embankment,A1,2,1,2
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,01. Approach Embankment,A2,2,1,2
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,02. Guardrail,G0,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,03. Waterway,G0,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,04. Approach Embankment Protection Works,A1,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,04. Approach Embankment Protection Works,A2,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,05. Abutment Foundations,A1,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,05. Abutment Foundations,A2,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,06. Abutments,A1,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,06. Abutments,A2,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,07. Wing/ Retaining Walls,A1,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,07. Wing/ Retaining Walls,A2,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,08. Surfacing,G0,1,3,1
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,09. Superstructure Drainage,G0,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,10. Kerbs / Sidewalks,G0,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,11. Parapet,G0,1,2,1
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,12. Pier Protection Works,P1,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,12. Pier Protection Works,P2,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,12. Pier Protection Works,P3,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,13. Pier Foundations,P1,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,13. Pier Foundations,P2,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,13. Pier Foundations,P3,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,14. Piers & Columns,P1,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,14. Piers & Columns,P2,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,14. Piers & Columns,P3,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,15. Bearings,P1,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,15. Bearings,P2,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,15. Bearings,P3,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,15. Bearings,A1,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,15. Bearings,A2,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,16. Support Drainage,P1,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,16. Support Drainage,P2,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,16. Support Drainage,P3,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,16. Support Drainage,A1,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,16. Support Drainage,A2,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,17. Expansion Joints,P1,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,17. Expansion Joints,P2,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,17. Expansion Joints,P3,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,17. Expansion Joints,A1,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,17. Expansion Joints,A2,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,18. Longitudinal Members,S1,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,18. Longitudinal Members,S2,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,18. Longitudinal Members,S3,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,18. Longitudinal Members,S4,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,19. Transverse Members,S1,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,19. Transverse Members,S2,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,19. Transverse Members,S3,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,19. Transverse Members,S4,X,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,20. Decks and Slabs,S1,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,20. Decks and Slabs,S2,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,20. Decks and Slabs,S3,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,20. Decks and Slabs,S4,0,,
D1113_01N_B4324,D1113-01,Bridge,09/05/2016,21. Miscellaneous Items,G0,X,,
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,01. Approach Embankment,A1,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,01. Approach Embankment,A2,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,02. Guardrail,G0,4,4,4
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,03. Waterway,G0,2,2,2
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,04. Approach Embankment Protection Works,A1,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,04. Approach Embankment Protection Works,A2,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,05. Abutment Foundations,A1,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,05. Abutment Foundations,A2,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,06. Abutments,A1,1,1,1
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,06. Abutments,A2,1,1,1
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,07. Wing/ Retaining Walls,A1,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,07. Wing/ Retaining Walls,A2,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,08. Surfacing,G0,X,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,09. Superstructure Drainage,G0,X,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,10. Kerbs / Sidewalks,G0,3,3,2
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,11. Parapet,G0,1,1,1
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,12. Pier Protection Works,P1,X,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,13. Pier Foundations,P1,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,14. Piers & Columns,P1,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,15. Bearings,P1,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,15. Bearings,A1,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,15. Bearings,A2,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,16. Support Drainage,P1,X,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,16. Support Drainage,A1,X,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,16. Support Drainage,A2,X,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,17. Expansion Joints,P1,3,2,2
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,17. Expansion Joints,A1,X,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,17. Expansion Joints,A2,X,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,18. Longitudinal Members,S1,X,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,18. Longitudinal Members,S2,X,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,19. Transverse Members,S1,X,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,19. Transverse Members,S2,X,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,20. Decks and Slabs,S1,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,20. Decks and Slabs,S2,0,0,0
D1113_01N_B4325,D1113-02,Bridge,09/10/2012,21. Miscellaneous Items,G0,X,0,0
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,01. Approach Embankment,A1,0,,
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,01. Approach Embankment,A2,0,,
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,02. Guardrail,G0,X,,
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,03. Waterway,G0,0,,
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,04. Approach Embankment Protection Works,A1,X,,
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,04. Approach Embankment Protection Works,A2,X,,
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,05. Abutment Foundations,A1,0,,
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,05. Abutment Foundations,A2,0,,
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,06. Abutments,A1,1,1,1
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,06. Abutments,A2,1,1,1
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,07. Wing/ Retaining Walls,A1,0,,
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,07. Wing/ Retaining Walls,A2,0,,
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,08. Surfacing,G0,0,,
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,09. Superstructure Drainage,G0,X,,
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,10. Kerbs / Sidewalks,G0,X,,
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,11. Parapet,G0,1,3,1
D1113_01N_B4325,D1113-02,Bridge,09/05/2016,12. Pier Protection Works,P1,X,,
